,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6050,spotify:track:6MByWSkfqebVmpPw3pA1uR,0.682,0.6809999999999999,2.0,-5.435,1.0,0.0291,0.0201,0.0162,0.10099999999999999,0.5770000000000001,111.037,186440.0,4.0
6051,spotify:track:2gF8XTRBagSTIzHP526ON5,0.54,0.883,10.0,-5.9079999999999995,0.0,0.0323,0.0221,0.0,0.341,0.956,126.126,203920.0,4.0
6052,spotify:track:4sjLcE0GQ6urc4iUXsUPe9,0.293,0.8170000000000001,8.0,-5.432,1.0,0.0852,0.0401,3.4e-05,0.13,0.145,165.0,347667.0,4.0
6053,spotify:track:6tSDIggM6oqJQAqmfAA43A,0.5720000000000001,0.802,2.0,-6.127000000000001,1.0,0.0363,0.0768,2.6300000000000002e-05,0.111,0.15,104.995,302040.0,4.0
6054,spotify:track:70adgkFUakt1DgxqwTMC6X,0.726,0.63,5.0,-9.351,0.0,0.166,0.113,0.00011200000000000001,0.364,0.4,91.98100000000001,202339.0,4.0
6055,spotify:track:06qx5HKOrKBnHrlh474PKt,0.728,0.805,5.0,-5.23,1.0,0.374,0.146,0.000408,0.406,0.825,123.87899999999999,315094.0,4.0
6056,spotify:track:4cBo7CNbtTkyoAK2BnToqv,0.578,0.58,4.0,-8.37,1.0,0.0662,0.57,0.00242,0.0787,0.386,180.11700000000002,167209.0,4.0
6057,spotify:track:6bzwsAtj4TqaBysLDrGiO3,0.8340000000000001,0.5589999999999999,8.0,-9.366,0.0,0.0603,0.614,0.00434,0.0839,0.8740000000000001,119.42200000000001,363413.0,4.0
6058,spotify:track:26aYB22S0KuOzjTpgjvOnd,0.733,0.716,5.0,-6.151,0.0,0.552,0.602,0.0,0.035,0.652,93.554,120372.0,4.0
6059,spotify:track:7sOrDPvCVSpj2AcHMxZyuN,0.809,0.484,0.0,-10.890999999999998,1.0,0.0541,0.183,0.0008550000000000001,0.22399999999999998,0.42,123.95299999999999,271867.0,4.0
6060,spotify:track:43WXY5Xc6e9O4z1h3sq5Po,0.263,0.555,4.0,-6.8839999999999995,0.0,0.0446,0.316,5.7799999999999995e-05,0.128,0.191,79.783,263765.0,4.0
6061,spotify:track:3HQYzdlEgPBihaxvEwExZU,0.31,0.8440000000000001,0.0,-3.582,1.0,0.0497,0.0142,0.22399999999999998,0.0914,0.20600000000000002,129.111,287613.0,4.0
6062,spotify:track:5g2J8zkYoREF1NOJuCuXGc,0.503,0.503,8.0,-8.583,1.0,0.0484,0.0107,0.073,0.284,0.473,127.831,303880.0,5.0
6063,spotify:track:2J6YITVBlS3sZpQJCQVAR1,0.6920000000000001,0.526,4.0,-8.086,1.0,0.0346,0.679,0.0,0.324,0.389,107.4,237635.0,4.0
6064,spotify:track:1FlealdR42VPhwPWjxSlah,0.882,0.478,4.0,-10.386,1.0,0.0304,0.47600000000000003,0.00581,0.0737,0.802,97.81,250840.0,4.0
6065,spotify:track:5xP3GDhXolpbFplyOOmgQI,0.5770000000000001,0.7559999999999999,2.0,-5.82,1.0,0.115,0.159,0.00023199999999999997,0.249,0.6629999999999999,176.75,201173.0,4.0
6066,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,0.511,0.596,0.0,-6.56,1.0,0.22399999999999998,0.53,0.0,0.0798,0.5539999999999999,158.063,226014.0,4.0
6067,spotify:track:63FkaiOAxCv2UOhkDZeu8w,0.7709999999999999,0.866,11.0,-4.2,0.0,0.11699999999999999,0.22899999999999998,0.0,0.0662,0.8220000000000001,119.959,239102.0,4.0
6068,spotify:track:4P2I5Y9l4uPovs67LasSLQ,0.628,0.321,0.0,-10.934000000000001,1.0,0.0275,0.8540000000000001,0.00010800000000000001,0.111,0.39399999999999996,96.48700000000001,307893.0,3.0
6069,spotify:track:1c9LBfX0klXJscJAYDI0Ea,0.758,0.501,0.0,-7.051,1.0,0.0589,0.252,0.0,0.191,0.397,78.042,194147.0,4.0
6070,spotify:track:6jMcnR3U9NDwtziD5fmSYY,0.7659999999999999,0.63,1.0,-7.769,1.0,0.0806,0.212,3.61e-06,0.15,0.6609999999999999,128.118,201510.0,4.0
6071,spotify:track:2sHY6sT0EomTon1pVVLwjF,0.706,0.748,8.0,-4.457,1.0,0.0421,0.0383,0.311,0.0994,0.20600000000000002,100.00399999999999,235200.0,4.0
6072,spotify:track:7huo2wvrCgRucUsjdSDLQV,0.862,0.742,7.0,-4.7219999999999995,1.0,0.222,0.0037600000000000003,0.00855,0.10300000000000001,0.511,127.91,228907.0,4.0
6073,spotify:track:2pjZHqU5AnDfwNMa3qpCpA,0.502,0.711,2.0,-5.234,1.0,0.0496,0.0746,0.0,0.0932,0.526,127.176,307347.0,4.0
6074,spotify:track:4O78jHCT9zyiw4zmZeC01P,0.568,0.316,2.0,-11.552999999999999,1.0,0.027999999999999997,0.835,0.00411,0.10400000000000001,0.486,149.92600000000002,251120.0,3.0
6075,spotify:track:43CglHtTHHH3UuWqOVY4FI,0.6459999999999999,0.61,9.0,-12.385,1.0,0.032,0.491,0.0,0.267,0.887,126.521,202200.0,4.0
6076,spotify:track:16CLLNsmKJ6giUDYEBhCsf,0.7509999999999999,0.8240000000000001,2.0,-7.518,1.0,0.039,0.0271,0.0735,0.10800000000000001,0.713,121.92,251786.0,4.0
6077,spotify:track:1EZtB75i7g87yZzJucQKOq,0.8320000000000001,0.593,5.0,-6.013999999999999,0.0,0.0916,0.14800000000000002,0.0,0.276,0.7290000000000001,111.075,266680.0,4.0
6078,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,0.746,0.754,1.0,-6.681,1.0,0.067,0.0152,0.0,0.0486,0.764,149.882,206880.0,4.0
6079,spotify:track:6oxGdDLyfL4ek2jCsEOlTN,0.7070000000000001,0.326,11.0,-9.174,1.0,0.0293,0.723,0.0541,0.11900000000000001,0.512,133.009,272133.0,4.0
6080,spotify:track:7obc42ol4tvhEKFteAVemA,0.631,0.607,11.0,-7.968,0.0,0.0334,0.5329999999999999,0.0198,0.0863,0.358,124.072,220573.0,4.0
6081,spotify:track:4cv6RPGRVNK6dhi531FCx4,0.6579999999999999,0.41,3.0,-8.032,0.0,0.19699999999999998,0.431,0.00035499999999999996,0.111,0.425,143.963,359667.0,4.0
6082,spotify:track:08vRaQgh37YTRInTj3Bwpp,0.927,0.498,7.0,-7.2379999999999995,0.0,0.0603,0.42700000000000005,0.469,0.204,0.887,108.016,185307.0,4.0
6083,spotify:track:6utk08MZqDYbhCN2D63bmC,0.7290000000000001,0.408,9.0,-8.067,0.0,0.0493,0.441,0.0212,0.45899999999999996,0.534,76.02,224267.0,4.0
6084,spotify:track:5vjmFhes2UVEo5aGQ27q7l,0.769,0.39,7.0,-8.525,1.0,0.0391,0.365,0.0104,0.0673,0.61,98.07700000000001,172320.0,4.0
6085,spotify:track:2N5x1dQUiWbgHBGDz9P6lr,0.8220000000000001,0.41200000000000003,8.0,-13.052999999999999,0.0,0.261,0.179,0.000192,0.0905,0.736,99.17399999999999,307067.0,4.0
6086,spotify:track:4090PyjhaukeGh0c93jh1Y,0.7490000000000001,0.74,7.0,-4.965,1.0,0.0334,0.0552,0.0005690000000000001,0.16,0.9620000000000001,124.463,206560.0,4.0
6087,spotify:track:4LkjYFWZ7lgXUPJgxZwT6X,0.5429999999999999,0.5660000000000001,7.0,-6.729,1.0,0.0498,0.151,0.0,0.182,0.44799999999999995,106.71,192667.0,4.0
6088,spotify:track:0ZYPT7DwztH7Cu3ASYmGlJ,0.529,0.21100000000000002,10.0,-10.495,0.0,0.0419,0.912,0.0,0.125,0.337,133.181,235227.0,4.0
6089,spotify:track:6ipLMioNPS5og9DJa3heup,0.46799999999999997,0.13,3.0,-10.357000000000001,1.0,0.0456,0.92,0.0,0.0911,0.434,171.313,212627.0,3.0
6090,spotify:track:25khomWgBVamSdKw7hzm3l,0.35600000000000004,0.5670000000000001,0.0,-7.011,0.0,0.0798,0.0861,0.0,0.13699999999999998,0.109,135.553,242253.0,5.0
6091,spotify:track:1Nu9OS29egxlj4ksvjSnag,0.737,0.6559999999999999,9.0,-7.119,0.0,0.0314,0.0386,7.509999999999998e-05,0.061,0.701,112.02600000000001,270587.0,4.0
6092,spotify:track:0ACACkoHUwgfgY5CxVIL4N,0.693,0.565,9.0,-12.583,1.0,0.0345,0.19399999999999998,0.000175,0.0806,0.6920000000000001,97.93700000000001,255067.0,4.0
6093,spotify:track:2mKS9ECgxNSRQgmQO7CY8x,0.743,0.965,6.0,-4.83,0.0,0.0536,0.21100000000000002,0.0,0.449,0.741,114.23,254053.0,4.0
6094,spotify:track:4R6Yt1a8WR5lHzB8CfoJdX,0.7759999999999999,0.45799999999999996,2.0,-8.815,1.0,0.0341,0.851,8.1e-05,0.166,0.871,120.039,177213.0,4.0
6095,spotify:track:07idyjb93qYavu1s29HtBi,0.83,0.6990000000000001,8.0,-5.815,1.0,0.079,0.304,0.0,0.11900000000000001,0.847,123.024,177624.0,4.0
6096,spotify:track:2Vu3PpbpaBB5nAThPQstKL,0.63,0.848,0.0,-4.592,1.0,0.0428,0.0834,4.34e-06,0.205,0.551,124.98700000000001,219692.0,4.0
6097,spotify:track:5zCJvrT3C7cIfHsR5iG95l,0.615,0.23399999999999999,0.0,-11.8,1.0,0.0536,0.812,5.84e-06,0.161,0.41200000000000003,75.188,257533.0,4.0
6098,spotify:track:3ZffCQKLFLUvYM59XKLbVm,0.546,0.8140000000000001,7.0,-5.146,1.0,0.0314,0.023,0.0,0.0972,0.146,104.98,285653.0,4.0
6099,spotify:track:1VoJttdilLYpbpYN142Zek,0.578,0.645,11.0,-4.9510000000000005,0.0,0.0476,0.434,0.0,0.36,0.31,90.664,223373.0,4.0
6100,spotify:track:0Gi17qCJh9e9RJxLaYkm9l,0.585,0.42100000000000004,7.0,-9.593,1.0,0.0707,0.106,9.54e-06,0.14,0.24,132.986,260640.0,3.0
6101,spotify:track:5GCB9mqJzKN4kDKvmqQ03X,0.7490000000000001,0.423,7.0,-9.238999999999999,1.0,0.0302,0.6509999999999999,0.00116,0.145,0.507,78.005,164946.0,4.0
6102,spotify:track:07VBqWH6NG8L2ad3l84UKk,0.353,0.6859999999999999,7.0,-5.704,0.0,0.0534,0.00216,0.0,0.12300000000000001,0.177,94.47,205280.0,4.0
6103,spotify:track:6xIJG3cnd1O52dJTwtsBBl,0.6829999999999999,0.899,2.0,-5.382000000000001,0.0,0.0286,0.102,0.0,0.0868,0.366,110.99600000000001,226773.0,4.0
6104,spotify:track:4yoPjSQysV6CEwqvpNk0vT,0.508,0.7859999999999999,0.0,-5.526,1.0,0.292,0.321,0.0,0.287,0.616,116.005,159533.0,4.0
6105,spotify:track:11Ghcq8XCI1rfEevYhyjQj,0.616,0.667,7.0,-5.606,1.0,0.183,0.201,0.0,0.282,0.67,91.008,182907.0,4.0
6106,spotify:track:0EfsDEYaSjGYd66Pr881nq,0.581,0.6559999999999999,4.0,-4.891,0.0,0.0294,0.0026899999999999997,2.78e-06,0.10099999999999999,0.33799999999999997,108.03299999999999,235160.0,4.0
6107,spotify:track:6gGSSrKMiV2yec1DrqGhhy,0.331,0.961,11.0,-4.627,1.0,0.0663,0.000146,0.0,0.322,0.882,168.355,161720.0,4.0
6108,spotify:track:76vHOeAke6Ru6var2xJHGl,0.831,0.713,2.0,-5.791,1.0,0.0674,0.33899999999999997,0.000598,0.16,0.836,121.09100000000001,222067.0,4.0
6109,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,0.667,0.61,1.0,-7.053999999999999,1.0,0.217,0.322,0.00020299999999999997,0.426,0.465,99.991,241160.0,4.0
6110,spotify:track:0yKXxMgfRpYzVeIbPZss5B,0.382,0.816,0.0,-3.957,1.0,0.09,0.0867,0.0,0.0649,0.34,119.587,200226.0,4.0
6111,spotify:track:5GQP4wuB4k9j2mQReOsdhR,0.659,0.523,2.0,-5.872000000000001,1.0,0.0281,0.00575,0.00263,0.0892,0.365,111.031,273438.0,4.0
6112,spotify:track:4wkebzi80euZ2TcSfxEjpc,0.405,0.747,1.0,-5.365,1.0,0.04,6.890000000000001e-05,0.0,0.0826,0.469,129.069,145479.0,4.0
6113,spotify:track:7IAa7vUJ11STN7le8XaxsH,0.932,0.8190000000000001,8.0,-3.484,0.0,0.203,0.0181,6.81e-06,0.0577,0.556,119.941,192773.0,4.0
6114,spotify:track:43Ei9NSyEjgFYXoKLISyz4,0.703,0.638,10.0,-7.879,0.0,0.159,0.0606,2.21e-06,0.1,0.688,92.041,199246.0,4.0
6115,spotify:track:26cZQ7ScW2GsjCiOflSmNo,0.531,0.469,4.0,-5.956,1.0,0.0466,0.135,0.000229,0.0996,0.10099999999999999,180.013,283140.0,3.0
6116,spotify:track:2zuOOTaQm1nO2rquzEJRmb,0.395,0.318,1.0,-6.757999999999999,0.0,0.0503,0.679,3.82e-06,0.0955,0.247,179.145,301507.0,3.0
6117,spotify:track:3Aavvmvuc36w25vxNG4VE7,0.805,0.597,0.0,-6.353,0.0,0.222,0.0283,0.000202,0.27399999999999997,0.431,87.988,227800.0,4.0
6118,spotify:track:2Q443xy0yMQNR3i4NlCrnH,0.479,0.47700000000000004,11.0,-6.886,1.0,0.0363,0.127,0.0,0.15,0.127,151.97,288893.0,4.0
6119,spotify:track:606HVBE1aPA81oGg5JMa4M,0.728,0.49,2.0,-6.535,0.0,0.0481,0.301,2.8e-06,0.0707,0.55,62.513999999999996,220865.0,4.0
6120,spotify:track:0IKK48xF4eEdfofyaeKWWO,0.588,0.7020000000000001,11.0,-4.271,1.0,0.0496,0.10400000000000001,0.0,0.08900000000000001,0.429,124.90899999999999,203686.0,4.0
6121,spotify:track:44T13PWJ87jb3lFElhVIHx,0.74,0.5489999999999999,9.0,-7.072,1.0,0.303,0.17800000000000002,0.0,0.114,0.469,85.16,305240.0,4.0
6122,spotify:track:5TmgLf3eXrAAfNIk5bURJL,0.7809999999999999,0.705,5.0,-5.172000000000001,0.0,0.363,0.271,0.0,0.363,0.726,78.01,205385.0,4.0
6123,spotify:track:42GcjriRK6srwHkfbkBqVl,0.397,0.69,2.0,-4.1080000000000005,0.0,0.195,0.395,0.0,0.10099999999999999,0.36,172.07299999999998,359800.0,4.0
6124,spotify:track:52NmkyHsGsHGb1UX8fTkMg,0.485,0.604,1.0,-4.591,1.0,0.345,0.141,0.0,0.0668,0.45,170.33700000000002,234853.0,4.0
6125,spotify:track:3Zmn9JzTc09fbDidhWX5l2,0.619,0.726,11.0,-4.077,1.0,0.348,0.547,0.0,0.778,0.26899999999999996,145.216,130293.0,4.0
6126,spotify:track:7KOcjfiSuMPsQqLXhD0PlN,0.47700000000000004,0.7490000000000001,6.0,-3.662,1.0,0.10099999999999999,0.0639,0.0,0.115,0.40299999999999997,173.88299999999998,196040.0,4.0
6127,spotify:track:4VflUZ1ONscJUHtVYELqtS,0.826,0.556,1.0,-6.053999999999999,1.0,0.515,0.57,0.0,0.10400000000000001,0.158,100.12700000000001,147240.0,4.0
6128,spotify:track:5LObKBNxIieWkqtIqKEoYa,0.541,0.628,2.0,-6.252999999999999,1.0,0.19699999999999998,0.0057399999999999994,0.0,0.301,0.325,102.021,199867.0,4.0
6129,spotify:track:6OEBdOxCFp8XQO2yHX28dk,0.638,0.528,9.0,-8.34,0.0,0.0723,0.0441,0.0,0.09,0.513,126.111,123387.0,4.0
6130,spotify:track:37m6rSviUpuYGvtL802bzB,0.762,0.379,7.0,-7.797999999999999,1.0,0.72,0.539,0.0,0.22899999999999998,0.963,84.63799999999999,44827.0,4.0
6131,spotify:track:6SpjXLEJPIcoYyvB1lerRp,0.5579999999999999,0.402,1.0,-8.026,1.0,0.0629,0.187,0.0023899999999999998,0.134,0.0986,78.211,301587.0,4.0
6132,spotify:track:6x2e2OFrMpMGFF2Ob2aYFF,0.48,0.9229999999999999,5.0,-1.6119999999999999,1.0,0.3,0.23800000000000002,0.0,0.198,0.7070000000000001,92.476,374413.0,4.0
6133,spotify:track:5A0xPVqMCJMtdH0vFoRlCE,0.763,0.58,9.0,-6.837999999999999,0.0,0.0724,0.136,2.1000000000000002e-06,0.335,0.401,105.992,199613.0,4.0
6134,spotify:track:5es8rVnIOOHzZ2FsFQBftF,0.794,0.799,4.0,-8.721,1.0,0.0406,0.831,0.0277,0.26899999999999996,0.8809999999999999,104.006,228106.0,4.0
6135,spotify:track:276BiOUCz2cMLxAY8ERvEU,0.546,0.857,5.0,-4.748,1.0,0.0445,0.00031,0.0011099999999999999,0.384,0.373,110.29299999999999,248517.0,3.0
6136,spotify:track:2oeqcDysCe4XrrDASNHnWF,0.395,0.535,1.0,-6.864,1.0,0.0607,0.139,0.000272,0.0967,0.07400000000000001,170.639,203616.0,4.0
6137,spotify:track:1mvyqSb1tOvtVP1qfWEyPa,0.607,0.835,0.0,-5.4270000000000005,1.0,0.0415,0.0588,4.71e-05,0.195,0.7190000000000001,144.08700000000002,193120.0,4.0
6138,spotify:track:7rJ9kMUcsgNTnuzzvIxpG3,0.391,0.568,5.0,-11.550999999999998,1.0,0.0503,0.452,0.0148,0.127,0.586,79.896,215693.0,4.0
6139,spotify:track:5HYHGYx3Yl0B344J6eAdgF,0.5429999999999999,0.7559999999999999,9.0,-8.655,1.0,0.0307,0.0009789999999999998,0.000338,0.0864,0.332,145.09799999999998,169960.0,4.0
6140,spotify:track:5zjs8GdXzLwjuN33gHpGM2,0.7809999999999999,0.5489999999999999,11.0,-5.431,1.0,0.0699,0.263,9.41e-06,0.158,0.7040000000000001,83.98100000000001,240973.0,4.0
6141,spotify:track:2AdqjEyOHNRVEWgsNKtFG6,0.5920000000000001,0.439,7.0,-8.636000000000001,1.0,0.0254,0.319,0.0164,0.114,0.21,95.008,191190.0,4.0
6142,spotify:track:2pGlunqzzmaOpICpLPTNxj,0.615,0.435,9.0,-11.304,1.0,0.0342,0.42100000000000004,0.022000000000000002,0.10800000000000001,0.23199999999999998,113.95,339406.0,4.0
6143,spotify:track:6SVjPYunfkbFplQc5zD7LT,0.831,0.52,9.0,-11.770999999999999,1.0,0.0615,0.233,0.0755,0.0738,0.698,125.16,310760.0,4.0
6144,spotify:track:6JV2JOEocMgcZxYSZelKcc,0.667,0.83,0.0,-5.715,1.0,0.0749,0.0123,0.0,0.191,0.701,113.03,236002.0,4.0
6145,spotify:track:6fbjdXZNtoAJbJZUeT87Ii,0.479,0.5579999999999999,11.0,-6.074,1.0,0.179,0.22699999999999998,0.0,0.0808,0.8,83.465,262680.0,4.0
6146,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,0.531,0.544,0.0,-8.615,0.0,0.462,0.308,1.89e-06,0.0835,0.39799999999999996,131.921,203794.0,4.0
6147,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11.0,-5.192,0.0,0.174,0.156,0.0,0.12300000000000001,0.7879999999999999,135.018,304607.0,4.0
6148,spotify:track:2AgnbuzvnfPvq1sAYNB4pj,0.456,0.609,7.0,-6.439,0.0,0.377,0.617,0.0,0.0724,0.41,86.368,406983.0,4.0
6149,spotify:track:6PkzXU8dlwtfrwyTlUyVnv,0.8320000000000001,0.659,0.0,-5.831,1.0,0.0677,0.297,0.000811,0.0704,0.7120000000000001,121.022,180336.0,4.0
6150,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4.0,-9.347999999999999,0.0,0.0286,0.0841,3.5799999999999996e-05,0.105,0.5479999999999999,90.024,195920.0,4.0
6151,spotify:track:6jy12gDerHRUSwiEhfs9C6,0.359,0.36700000000000005,9.0,-7.684,1.0,0.0335,0.738,1.43e-06,0.0736,0.10400000000000001,83.331,175453.0,4.0
6152,spotify:track:4UKe38tm5NkRpuFCxwewEe,0.40399999999999997,0.607,9.0,-10.380999999999998,1.0,0.0451,0.327,0.03,0.155,0.5760000000000001,149.60399999999998,184547.0,3.0
6153,spotify:track:07SUu4df07BAIDZeYXhj2Q,0.547,0.894,5.0,-5.226,0.0,0.0734,0.00504,0.00503,0.109,0.55,124.045,239760.0,4.0
6154,spotify:track:1qOLh0tI7trd1zdDKxYZTe,0.636,0.633,4.0,-4.23,1.0,0.126,0.371,0.0,0.102,0.512,99.721,181880.0,4.0
6155,spotify:track:149h2pcKyuYzHko5uj2Aqr,0.6829999999999999,0.6579999999999999,5.0,-5.46,0.0,0.0293,0.0874,0.000487,0.133,0.507,96.99,228522.0,4.0
6156,spotify:track:5vsYK6B0jllO8EVlUpKB6u,0.705,0.515,6.0,-9.777999999999999,0.0,0.44799999999999995,0.512,0.0,0.853,0.569,133.99,204721.0,4.0
6157,spotify:track:25imCZNjiNFsyi7W4ihirs,0.389,0.0953,6.0,-12.561,1.0,0.0471,0.9309999999999999,0.00015,0.126,0.0759,109.26700000000001,177922.0,4.0
6158,spotify:track:6g4i8boXgdS7L2UOxJWUMH,0.495,0.9329999999999999,8.0,-2.287,1.0,0.0507,0.22899999999999998,0.135,0.0837,0.27,127.984,356947.0,4.0
6159,spotify:track:7nnOZPlJODFqCPW6FyalYv,0.6579999999999999,0.7090000000000001,0.0,-7.965,1.0,0.0365,0.198,0.0048,0.174,0.823,159.01,297347.0,4.0
6160,spotify:track:2g4YSzTlsVNFNFnoxD0DqT,0.579,0.8059999999999999,4.0,-7.631,1.0,0.0253,0.228,2.49e-06,0.0764,0.789,94.921,178227.0,4.0
6161,spotify:track:5YCZ6QR2K5BemOBupFzYq8,0.5539999999999999,0.31,4.0,-10.658,1.0,0.0277,0.583,0.000834,0.0993,0.145,99.984,366933.0,4.0
6162,spotify:track:16fM8wSyvdprqPYJ92sLgu,0.627,0.7829999999999999,1.0,-5.711,1.0,0.0841,0.132,0.0,0.0456,0.92,201.003,244747.0,4.0
6163,spotify:track:2MXg8JEeTLUoWXefisRdwQ,0.746,0.5720000000000001,8.0,-6.019,1.0,0.33299999999999996,0.168,0.0,0.0922,0.442,120.898,241282.0,4.0
6164,spotify:track:36YCdzT57us0LhDmCYtrNE,0.738,0.885,9.0,-5.547000000000001,0.0,0.20600000000000002,0.0133,0.0,0.0821,0.752,112.87799999999999,232880.0,4.0
6165,spotify:track:1WH96QFPIhxlnATR0K90KX,0.73,0.655,7.0,-7.154,0.0,0.0739,0.0389,0.0094,0.6579999999999999,0.518,100.00299999999999,228406.0,4.0
6166,spotify:track:25KzlqQA95nwnv5UQ6f3qO,0.612,0.368,11.0,-10.831,1.0,0.423,0.302,0.0,0.273,0.505,110.095,198886.0,4.0
6167,spotify:track:1AlcpxsgzYwAJ1SfMPPWU4,0.743,0.37200000000000005,1.0,-10.459000000000001,1.0,0.132,0.19399999999999998,0.013999999999999999,0.12,0.575,160.07,326880.0,4.0
6168,spotify:track:3VptW7WNwfpGDYQ7byhv3f,0.6709999999999999,0.8370000000000001,10.0,-4.2860000000000005,0.0,0.0461,0.00255,0.9229999999999999,0.6759999999999999,0.428,128.002,187500.0,4.0
6169,spotify:track:6snnRz6kK978tSyUdejEyg,0.6920000000000001,0.875,1.0,-4.68,0.0,0.0545,0.0013,0.904,0.6559999999999999,0.655,126.0,190513.0,4.0
6170,spotify:track:6jtUcBepjxrFVFcBsdQl2T,0.715,0.991,7.0,-1.391,1.0,0.33899999999999997,0.0353,0.132,0.306,0.366,128.018,296379.0,4.0
6171,spotify:track:6uc4qVWn5PeFXqz0K0iF3L,0.5720000000000001,0.716,1.0,-8.212,1.0,0.0382,0.0595,0.00458,0.136,0.284,138.04,215013.0,4.0
6172,spotify:track:1Z25egWM2fLxZSN2h9srLC,0.43200000000000005,0.252,5.0,-5.752000000000001,0.0,0.0342,0.5770000000000001,0.00017900000000000001,0.0985,0.163,71.435,207507.0,4.0
6173,spotify:track:3yWhRjF6IA65G4FgW1SnGl,0.733,0.504,0.0,-11.444,1.0,0.0554,0.585,0.0788,0.302,0.306,105.009,113987.0,3.0
6174,spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,0.644,0.469,1.0,-9.117,0.0,0.23800000000000002,0.179,0.0,0.6579999999999999,0.615,79.991,180675.0,4.0
6175,spotify:track:5bPZPEsUACrQXER6FcMs7F,0.43700000000000006,0.792,8.0,-6.792000000000001,1.0,0.0354,0.0574,1.46e-06,0.22,0.402,83.961,266470.0,4.0
6176,spotify:track:1boXOL0ua7N2iCOUVI1p9F,0.7070000000000001,0.23800000000000002,3.0,-8.818,1.0,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,270847.0,3.0
6177,spotify:track:2fXH2iei02pBaSIdn5X4zJ,0.3,0.48700000000000004,7.0,-8.635,1.0,0.0515,0.342,0.00295,0.125,0.502,165.794,236507.0,4.0
6178,spotify:track:1WC5UN1U79gJlxGLYDGIO7,0.61,0.7120000000000001,9.0,-7.808,1.0,0.0776,0.0147,1.12e-05,0.0843,0.28300000000000003,128.921,234662.0,4.0
6179,spotify:track:7tKjcUbtG4L47cgohEPrN8,0.32799999999999996,0.247,2.0,-13.277000000000001,0.0,0.0366,0.691,0.0019199999999999998,0.109,0.138,87.941,370773.0,4.0
6180,spotify:track:0cLmobLbQAOWc5WSHBDWKv,0.552,0.455,5.0,-11.770999999999999,1.0,0.0356,0.0102,0.0296,0.0709,0.21,117.992,379213.0,3.0
6181,spotify:track:1N90cV79gbBgO0bOs74Y0t,0.7859999999999999,0.735,0.0,-4.502,0.0,0.0495,0.36200000000000004,0.0,0.17600000000000002,0.747,110.124,229640.0,4.0
6182,spotify:track:2q0VexHJirnUPnEOhr2DxK,0.6729999999999999,0.46299999999999997,2.0,-7.247000000000001,1.0,0.191,0.6809999999999999,4.9000000000000005e-06,0.0907,0.268,147.981,277521.0,4.0
6183,spotify:track:4Vq6zbG6UJfZ6eHuS6Arn1,0.778,0.535,4.0,-7.987,0.0,0.0966,0.331,0.0551,0.12300000000000001,0.377,112.06299999999999,224000.0,4.0
6184,spotify:track:7i34AVwe6LD1RQ3MInjoVt,0.608,0.715,11.0,-8.174,1.0,0.0343,0.327,0.0008439999999999999,0.0985,0.20199999999999999,139.983,222907.0,4.0
6185,spotify:track:3cdcT7I1xnQqQ84zMCtrKU,0.677,0.8420000000000001,11.0,-5.204,0.0,0.294,0.0345,0.0742,0.153,0.5429999999999999,110.036,254063.0,4.0
6186,spotify:track:6rRVRL3qL5wNBLsaqV0FBU,0.535,0.593,10.0,-10.342,1.0,0.0302,0.07400000000000001,0.00323,0.273,0.7440000000000001,145.029,175467.0,4.0
6187,spotify:track:4GhYYqfbMC3VX8OvP8aCoy,0.742,0.614,9.0,-5.561,1.0,0.0247,0.19899999999999998,4.9e-05,0.0626,0.672,102.02799999999999,234666.0,4.0
6188,spotify:track:64s75Jxg5DILfpihY7q56H,0.845,0.57,0.0,-8.441,1.0,0.0802,0.0957,0.414,0.0813,0.466,113.00299999999999,269815.0,4.0
6189,spotify:track:1EALzILzmIPtRIvYyo6Lwm,0.33899999999999997,0.8290000000000001,9.0,-7.239,1.0,0.057999999999999996,0.007359999999999999,1.26e-05,0.0596,0.5,162.798,244507.0,4.0
6190,spotify:track:6R6ihJhRbgu7JxJKIbW57w,0.654,0.325,2.0,-11.925,1.0,0.282,0.74,2.14e-05,0.152,0.39,139.886,243238.0,4.0
6191,spotify:track:5KTKIwCtk0BPednnGjIObo,0.693,0.816,7.0,-8.273,0.0,0.0445,0.0539,0.557,0.0752,0.521,122.999,466300.0,4.0
6192,spotify:track:3ODRL8fyJee2TKmq0d8h8c,0.53,0.621,1.0,-7.659,1.0,0.276,0.0207,0.0,0.139,0.461,80.505,342049.0,4.0
6193,spotify:track:6Bg7MznA9X0dIhlAsLyBYj,0.5720000000000001,0.5429999999999999,7.0,-4.251,0.0,0.0287,0.0954,0.0,0.32899999999999996,0.32899999999999996,83.36399999999999,271387.0,4.0
